"brand","model","color","price","km","year","transmission","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate","id","eng_power_kw","eng_power_hp","age"
"Citroen","C4 Cactus","White",17449,86573,2020,"Manual",1499,"Diesel",4,"4x2","Spain","https://carvago.com/car/49579777/citroen-c4-cactus-bluehdi-100-feel-75-kw","09/09/2022","49579777",75,102,2
"BMW","135","Black",57599,11800,2021,"Automatic",2979,"Petrol",8,"4x4","Italy","https://carvago.com/car/34149599/bmw-135-225-kw","09/09/2022","34149599",225,306,1
"Audi","A5","Grey",38349,7000,2022,"Automatic",1984,"Petrol",6,"4x2","Poland","https://carvago.com/car/51445100/audi-a5-110-kw","09/09/2022","51445100",110,150,0
"BMW","220","Grey",26049,40200,2019,"Automatic",1995,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/49887775/bmw-220-140-kw","09/09/2022","49887775",140,190,3
"Lexus","CT 200h","Grey",26299,11001,2020,"Automatic",NA,"Hybrid",4.2,"4x2","France","https://carvago.com/car/50822051/lexus-ct-200h-100-kw","09/09/2022","50822051",100,136,2
"Skoda","Superb","White",42599,44666,2021,"Automatic",1968,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/50053931/skoda-superb-147-kw","09/09/2022","50053931",147,200,1
"Peugeot","Expert","White",18949,52817,2020,"Manual",1997,"Diesel",5.1,"4x2","Italy","https://carvago.com/car/49860552/peugeot-expert-88-kw","09/09/2022","49860552",88,120,2
"Dodge","Charger","Grey",37249,17300,2017,"Automatic",5700,"Petrol",NA,NA,"Germany","https://carvago.com/car/43821984/dodge-charger-280-kw","09/09/2022","43821984",280,381,5
"Audi","SQ2","Grey",49949,9000,2022,"Automatic",2000,"Petrol",7.7,"4x4","Germany","https://carvago.com/car/51044043/audi-sq2-tfsi-s-221-kw","09/09/2022","51044043",221,300,0
"BMW","i3","Other interior color",26349,45350,2019,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/50731835/bmw-i3-120-ah-127-kw","09/09/2022","50731835",127,173,3
"Toyota","Hilux","White",24599,72084,2018,"Manual",2393,"Diesel",7,"4x4","Germany","https://carvago.com/car/51616427/toyota-hilux-d-cab-2-4-4d-4wd-110-kw","09/09/2022","51616427",110,150,4
"BMW","120","Black",24699,39000,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/50970186/bmw-120-140-kw","09/09/2022","50970186",140,190,3
"Jaguar","E-Pace","White",58499,3250,2022,"Automatic",1997,"Petrol",7.9,"4x4","Germany","https://carvago.com/car/40441316/jaguar-e-pace-p200-awd-s-147-kw","09/09/2022","40441316",147,200,0
"Volkswagen","Tiguan","Grey",43699,17500,2021,"Automatic",1498,"Petrol",7.1,"4x2","Germany","https://carvago.com/car/48005785/volkswagen-tiguan-1-5-tsi-evo-110-kw","10/09/2022","48005785",110,150,1
"Ford","Fusion","Black",5599,85000,2009,"Manual",1388,"Petrol",6.5,"4x2","Germany","https://carvago.com/car/50023756/ford-fusion-1-4-style-59-kw","10/09/2022","50023756",59,80,13
"Dodge","RAM","Black",36899,14100,2019,"Automatic",5654,"Petrol",NA,NA,"Poland","https://carvago.com/car/51053584/dodge-ram-quad-cab-295-kw","10/09/2022","51053584",295,401,3
"Kia","Sorento","Black",7899,131000,2009,"Automatic",3300,"Petrol",9,"4x4","Germany","https://carvago.com/car/51803486/kia-sorento-182-kw","10/09/2022","51803486",182,247,13
"Citroen","C3","Other interior color",11649,60690,2017,"Manual",1560,"Diesel",3,"4x2","France","https://carvago.com/car/50362441/citroen-c3-75-s-s-83g-feel-56-kw","10/09/2022","50362441",56,76,5
"Citroen","C3","Other interior color",11999,47143,2018,"Manual",1199,"Petrol",5,"4x2","France","https://carvago.com/car/51808456/citroen-c3-82-s-s-feel-61-kw","10/09/2022","51808456",61,83,4
"Opel","Astra","White",4199,163000,2009,"Manual",1598,"Petrol",6.5,"4x2","Germany","https://carvago.com/car/51069908/opel-astra-1-6-85-kw","10/09/2022","51069908",85,116,13
"Opel","Corsa","Grey",5699,111000,2015,"Manual",1229,"Petrol",5,"4x2","Germany","https://carvago.com/car/50297308/opel-corsa-63-kw","10/09/2022","50297308",63,86,7
"BMW","M3","Grey",56999,34215,2021,"Automatic",2998,"Petrol",7.1,"4x4","Germany","https://carvago.com/car/51420452/bmw-m3-275-kw","10/09/2022","51420452",275,374,1
"Audi","A4 Allroad","Black",46299,34100,2020,"Automatic",2967,"Diesel",6.1,"4x4","Germany","https://carvago.com/car/51710560/audi-a4-allroad-210-kw","10/09/2022","51710560",210,286,2
"DFSK","Seres 3","Black",32049,5000,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/50591471/dfsk-seres-120-kw","10/09/2022","50591471",120,163,0
"Volkswagen","Caddy","White",16799,98000,2019,"Manual",1395,"Petrol",5.7,"4x2","Germany","https://carvago.com/car/51782204/volkswagen-caddy-1-4-tsi-trendline-92-kw","10/09/2022","51782204",92,125,3
"Opel","Crossland X","Black",14249,71252,2019,"Automatic",1199,"Petrol",6,"4x2","Poland","https://carvago.com/car/51780701/opel-crossland-x-1-2-automatic-81-kw","10/09/2022","51780701",81,110,3
"Audi","A4","Grey",42649,30839,2021,"Automatic",1968,"Diesel",4.6,"4x4","Germany","https://carvago.com/car/50176841/audi-a4-avant-40-tdi-quattro-s-tronic-advanced-140-kw","10/09/2022","50176841",140,190,1
"Opel","Astra","White",17099,94587,2018,"Automatic",1600,"Diesel",5,"4x2","Belgium","https://carvago.com/car/51778620/opel-astra-1-6-d-start-stop-automatic-100-kw","10/09/2022","51778620",100,136,4
"Dodge","Charger","Grey",30449,56000,2017,"Automatic",5654,"Petrol",NA,NA,"Germany","https://carvago.com/car/51172599/dodge-charger-274-kw","10/09/2022","51172599",274,373,5
"Mitsubishi","Space Star","Blue",7899,16800,2018,"Manual",999,"Petrol",4.2,"4x2","Germany","https://carvago.com/car/51805862/mitsubishi-space-star-1-0-52-kw","10/09/2022","51805862",52,71,4
"Audi","A3","Silver",37999,25395,2021,"Automatic",1968,"Diesel",3.9,"4x2","Germany","https://carvago.com/car/48946087/audi-a3-35-tdi-110-kw","10/09/2022","48946087",110,150,1
"Audi","A6","Black",42549,99000,2019,"Automatic",2967,"Diesel",5.9,"4x4","Germany","https://carvago.com/car/49861966/audi-a6-avant-45-tdi-quattro-170-kw","10/09/2022","49861966",170,231,3
"DFSK","Seres 3","Black",34599,50,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/51279406/dfsk-seres-120-kw","10/09/2022","51279406",120,163,0
"Audi","SQ2","White",55249,1100,2022,"Automatic",1984,"Petrol",7.7,"4x4","Germany","https://carvago.com/car/48617962/audi-sq2-tfsi-s-221-kw","10/09/2022","48617962",221,300,0
"BMW","118","Black",31949,15240,2021,"Automatic",1995,"Diesel",4.7,"4x2","Germany","https://carvago.com/car/50453088/bmw-118-d-110-kw","10/09/2022","50453088",110,150,1
"Volkswagen","Caddy","Grey",22149,1921,2022,"Manual",1498,"Petrol",59,"4x2","Italy","https://carvago.com/car/51750058/volkswagen-caddy-84-kw","10/09/2022","51750058",84,114,0
"Audi","A3","Blue",29899,10750,2021,"Manual",1968,"Diesel",3.6,"4x2","Germany","https://carvago.com/car/51182624/audi-a3-30-tdi-85-kw","10/09/2022","51182624",85,116,1
"Renault","Master","White",25649,6900,2021,"Manual",2299,"Diesel",6.7,"4x2","Italy","https://carvago.com/car/51337094/renault-master-99-kw","10/09/2022","51337094",99,135,1
"Opel","Mokka","White",28899,10800,2021,"Automatic",1199,"Petrol",5,"4x2","Poland","https://carvago.com/car/51809820/opel-mokka-1-2-s-s-ultimate-96-kw","11/09/2022","51809820",96,131,1
"Skoda","Kodiaq","Black",35799,86208,2019,"Automatic",1984,"Petrol",6.7,"4x4","Germany","https://carvago.com/car/51632869/skoda-kodiaq-2-0-tsi-act-4x4-dsg-style-140-kw","11/09/2022","51632869",140,190,3
"Citroen","C3","Other interior color",10149,91665,2017,"Manual",1600,"Diesel",3,"4x2","France","https://carvago.com/car/51809938/citroen-c3-100-s-s-feel-75-kw","11/09/2022","51809938",75,102,5
"Fiat","Grande Punto","Blue",2799,146000,2009,"Manual",1242,"Petrol",5.9,"4x2","Germany","https://carvago.com/car/51252657/fiat-grande-punto-1-2-8v-active-48-kw","11/09/2022","51252657",48,65,13
"Audi","A6","Grey",50049,32500,2020,"Automatic",2967,"Diesel",6,"4x4","Germany","https://carvago.com/car/51325159/audi-a6-avant-50-tdi-quattro-210-kw","11/09/2022","51325159",210,286,2
"Dodge","Charger","Black",35149,38500,2019,"Automatic",5654,"Petrol",NA,NA,"Germany","https://carvago.com/car/51144329/dodge-charger-280-kw","11/09/2022","51144329",280,381,3
"Skoda","Superb","Black",29849,47180,2019,"Manual",1968,"Diesel",5.2,"4x4","Germany","https://carvago.com/car/49854676/skoda-superb-2-0-tdi-4x4-ambition-140-kw","11/09/2022","49854676",140,190,3
"DFSK","Seres 3","Red",34599,50,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/51425731/dfsk-seres-120-kw","11/09/2022","51425731",120,163,0
"Audi","Q4","White",56399,9680,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51726989/audi-q4-125-kw","11/09/2022","51726989",125,170,0
"Skoda","Rapid","White",7949,115332,2016,"Manual",1422,"Diesel",4,"4x2","Poland","https://carvago.com/car/51815247/skoda-rapid-1-4-tdi-green-tec-active-66-kw","11/09/2022","51815247",66,90,6
"Audi","Q2","Silver",22499,57900,2018,"Manual",999,"Petrol",5.1,"4x2","Germany","https://carvago.com/car/50273473/audi-q2-1-0-tfsi-85-kw","11/09/2022","50273473",85,116,4
"Mercedes-Benz","A 200","Grey",36349,1708,2021,"Automatic",1950,"Diesel",4.3,"4x2","Italy","https://carvago.com/car/51433847/mercedes-benz-a-200-d-110-kw","11/09/2022","51433847",110,150,1
"Mercedes-Benz","E 220","Black",25699,133000,2017,"Automatic",1950,"Diesel",4.9,"4x4","Germany","https://carvago.com/car/51502731/mercedes-benz-e-220-d-4matic-t-all-terrain-9g-tronic-143-kw","11/09/2022","51502731",143,194,5
"DS Automobiles","DS9","Blue",52149,10,2022,"Automatic",1598,"Hybrid",1.5,"4x2","Germany","https://carvago.com/car/51272756/ds-automobiles-ds9-1-6-e-tense-eat8-165-kw","11/09/2022","51272756",165,224,0
"Mercedes-Benz","C 220","Black",14849,154026,2014,"Manual",1313,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/51447696/mercedes-benz-c-220-t-cdi-125-kw","11/09/2022","51447696",125,170,8
"Peugeot","308","Black",2999,136039,2009,"Automatic",1598,"Petrol",8.2,"4x2","Netherlands","https://carvago.com/car/51826481/peugeot-308-sw-xt-1-6-thp-104-kw","12/09/2022","51826481",104,141,13
"BMW","550","Yellow",19549,113500,2012,"Automatic",4395,"Petrol",11,"4x4","Germany","https://carvago.com/car/51822200/bmw-550-i-xdrive-automatic-300-kw","12/09/2022","51822200",300,408,10
"Seat","Tarraco","Grey",25399,30000,2021,"Automatic",1968,"Diesel",4.6,"4x2","Italy","https://carvago.com/car/51826140/seat-tarraco-2-0-tdi-scr-style-110-kw","12/09/2022","51826140",110,150,1
"Toyota","Tundra","Grey",52199,400,2020,"Automatic",5663,"Petrol",NA,NA,"Germany","https://carvago.com/car/51823395/toyota-tundra-5-7-v8-4x4-284-kw","12/09/2022","51823395",284,386,2
"Land Rover","Range Rover Sport","White",25099,106850,2013,"Automatic",4999,"Petrol",12.8,"4x4","Germany","https://carvago.com/car/51821224/land-rover-range-rover-sport-hse-276-kw","12/09/2022","51821224",276,375,9
"Volkswagen","Passat Alltrack","Grey",23599,15860,2017,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/51820388/volkswagen-passat-alltrack-177-kw","12/09/2022","51820388",177,241,5
"Volvo","XC90","Brown",39299,167000,2018,"Automatic",1969,"Diesel",6,"4x4","Sweden","https://carvago.com/car/51661322/volvo-xc90-d5-awd-inscription-174-kw","12/09/2022","51661322",174,237,4
"Seat","Leon","Grey",21549,30000,2021,"Automatic",1968,"Diesel",3.8,"4x2","Italy","https://carvago.com/car/51820611/seat-leon-st-2-0-tdi-dpf-dsg-style-110-kw","12/09/2022","51820611",110,150,1
"BMW","X2","Black",37299,7896,2021,"Automatic",1995,"Diesel",4.6,"4x4","Germany","https://carvago.com/car/51816462/bmw-x2-140-kw","12/09/2022","51816462",140,190,1
"Maserati","Levante","White",56349,28200,2017,"Automatic",2979,"Petrol",NA,NA,"France","https://carvago.com/car/51822760/maserati-levante-316-kw","12/09/2022","51822760",316,430,5
"Audi","A6","Grey",51099,32500,2020,"Automatic",2967,"Diesel",6,"4x4","Germany","https://carvago.com/car/51219202/audi-a6-avant-50-tdi-quattro-210-kw","12/09/2022","51219202",210,286,2
"Citroen","C3","White",9349,119000,2019,"Manual",1499,"Diesel",3.3,"4x2","Italy","https://carvago.com/car/51829279/citroen-c3-100-s-s-feel-75-kw","12/09/2022","51829279",75,102,3
"Opel","Crossland","Black",28349,999,2022,"Automatic",1199,"Petrol",5,"4x2","Belgium","https://carvago.com/car/51826099/opel-crossland-1-2i-turbo-96-kw","12/09/2022","51826099",96,131,0
"Citroen","Berlingo","Black",6899,101850,2009,"Manual",1587,"Petrol",8.4,"4x2","Germany","https://carvago.com/car/51432291/citroen-berlingo-1-6-16v-multispace-80-kw","12/09/2022","51432291",80,109,13
"Kia","Picanto","Black",3149,156590,2009,"Manual",1086,"Petrol",5,"4x2","Germany","https://carvago.com/car/51678945/kia-picanto-1-1-48-kw","12/09/2022","51678945",48,65,13
"Mercedes-Benz","A 180","Blue",6399,144000,2012,"Manual",1699,"Petrol",6,"4x2","Germany","https://carvago.com/car/50990436/mercedes-benz-a-180-85-kw","12/09/2022","50990436",85,116,10
"Lexus","UX","Grey",34399,12800,2022,"Automatic",1987,"Other fuel type",4.1,"4x2","Spain","https://carvago.com/car/51818472/lexus-ux-135-kw","12/09/2022","51818472",135,184,0
"Ford","Mustang","Silver",41699,43500,2021,"Automatic",5038,"Petrol",NA,NA,"Germany","https://carvago.com/car/51829443/ford-mustang-fastback-5-0-ti-vct-v8-gt-331-kw","12/09/2022","51829443",331,450,1
"Lexus","UX","Grey",31499,18000,2021,"Automatic",1987,"Other fuel type",4.1,"4x2","Spain","https://carvago.com/car/51821921/lexus-ux-135-kw","12/09/2022","51821921",135,184,1
"Skoda","Kodiaq","White",28299,57740,2019,"Automatic",1968,"Diesel",5.7,"4x4","Italy","https://carvago.com/car/51822386/skoda-kodiaq-2-0-tdi-4x4-dsg-110-kw","12/09/2022","51822386",110,150,3
"Lexus","UX","Green",33049,11362,2021,"Automatic",1987,"Hybrid",4.1,"4x2","Spain","https://carvago.com/car/51820688/lexus-ux-135-kw","12/09/2022","51820688",135,184,1
"BMW","740","Black",57349,39649,2019,"Automatic",2998,"Petrol",6,"4x2","Germany","https://carvago.com/car/51075165/bmw-740-240-kw","12/09/2022","51075165",240,326,3
"BMW","520","White",37349,53510,2020,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/49798645/bmw-520-d-touring-xdrive-sport-line-140-kw","12/09/2022","49798645",140,190,2
"Citroen","C3","Grey",4899,112052,2009,"Manual",1360,"Petrol",6.3,"4x2","Germany","https://carvago.com/car/51568954/citroen-c3-1-4-tonic-54-kw","12/09/2022","51568954",54,73,13
"Dacia","Spring","Grey",21099,2049,2022,"Automatic",NA,"Electric",NA,NA,"Netherlands","https://carvago.com/car/51821627/dacia-spring-33-kw","12/09/2022","51821627",33,45,0
"Ford","Kuga","Grey",13899,158992,2017,"Manual",1997,"Diesel",5.2,"4x4","Germany","https://carvago.com/car/51828392/ford-kuga-2-0-4x4-titanium-132-kw","12/09/2022","51828392",132,179,5
"Volkswagen","T-Cross","Red",16999,23510,2019,"Manual",999,"Petrol",5,"4x2","Sweden","https://carvago.com/car/51830274/volkswagen-t-cross-1-0-tsi-opf-71-kw","13/09/2022","51830274",71,97,3
"Peugeot","308","Grey",10749,121523,2018,"Manual",1499,"Diesel",4,"4x2","France","https://carvago.com/car/51706786/peugeot-308-sw-blue-lease-96-kw","13/09/2022","51706786",96,131,4
"Mercedes-Benz","C 180","Grey",49949,9500,2022,"Automatic",1496,"Petrol",6.2,"4x2","Germany","https://carvago.com/car/48722743/mercedes-benz-c-180-125-kw","13/09/2022","48722743",125,170,0
"Volkswagen","Touareg","White",83649,7000,2022,"Automatic",2967,"Diesel",7,"4x4","Poland","https://carvago.com/car/51856428/volkswagen-touareg-3-0-v6-tdi-dpf-4motion-170-kw","14/09/2022","51856428",170,231,0
"Hyundai","i10","Red",2449,122475,2009,"Manual",1086,"Petrol",5.2,"4x2","Germany","https://carvago.com/car/51852674/hyundai-i10-1-1-49-kw","14/09/2022","51852674",49,67,13
"Volkswagen","Polo","Silver",2899,159936,2009,"Manual",1390,"Petrol",6.4,"4x2","Germany","https://carvago.com/car/51805277/volkswagen-polo-1-4-16v-59-kw","14/09/2022","51805277",59,80,13
"Toyota","Land Cruiser","Brown interior",56949,20,2022,"Manual",4000,"Petrol",14,"4x4","Germany","https://carvago.com/car/51771135/toyota-land-cruiser-4-0-v6-200-kw","14/09/2022","51771135",200,272,0
"Audi","A1","Grey",19949,45579,2017,"Automatic",1395,"Petrol",5,"4x2","Germany","https://carvago.com/car/51877476/audi-a1-1-4-tfsi-s-tronic-92-kw","14/09/2022","51877476",92,125,5
"Mitsubishi","Colt","Black",7399,79000,2010,"Manual",1332,"Petrol",6,"4x2","Germany","https://carvago.com/car/51593402/mitsubishi-colt-1-3-motion-70-kw","14/09/2022","51593402",70,95,12
"Opel","Corsa","Green",5749,131500,2010,"Manual",1398,"Petrol",5.5,"4x2","Germany","https://carvago.com/car/51867542/opel-corsa-1-4-16v-64-kw","14/09/2022","51867542",64,87,12
"Audi","A6","Silver",47899,33000,2019,"Automatic",2967,"Diesel",5.8,"4x4","Germany","https://carvago.com/car/51240935/audi-a6-50-tdi-quattro-210-kw","14/09/2022","51240935",210,286,3
"Dodge","RAM","Red",43949,39000,2019,"Automatic",5654,"Petrol",NA,NA,"Germany","https://carvago.com/car/49021193/dodge-ram-295-kw","14/09/2022","49021193",295,401,3
"DFSK","Seres 3","Red",33599,4500,2022,"Manual",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/50746335/dfsk-seres-120-kw","14/09/2022","50746335",120,163,0
"Hyundai","Tucson","Black",6449,135810,2010,"Manual",1991,"Diesel",6,"4x4","Germany","https://carvago.com/car/51869439/hyundai-tucson-103-kw","14/09/2022","51869439",103,140,12
"Ford","Ranger","Grey",46599,23400,2021,"Automatic",1997,"Diesel",7.8,"4x4","Italy","https://carvago.com/car/51828762/ford-ranger-156-kw","14/09/2022","51828762",156,212,1
"Toyota","Land Cruiser","White",41899,78204,2014,"Manual",2982,"Diesel",8,"4x4","France","https://carvago.com/car/51859670/toyota-land-cruiser-3-0-140-kw","14/09/2022","51859670",140,190,8
"BMW","220","Grey",26049,34200,2019,"Automatic",1995,"Diesel",4.8,"4x4","Germany","https://carvago.com/car/51836722/bmw-220-140-kw","14/09/2022","51836722",140,190,3
"Volkswagen","Polo","Black",5899,135000,2009,"Manual",1598,"Petrol",6.9,"4x2","Germany","https://carvago.com/car/51137065/volkswagen-polo-1-6-77-kw","14/09/2022","51137065",77,105,13
"Renault","Master","White",22349,50480,2017,"Manual",2298,"Diesel",9,"4x2","France","https://carvago.com/car/51523207/renault-master-96-kw","14/09/2022","51523207",96,131,5
"Audi","Q2","Blue",30499,52400,2020,"Automatic",1968,"Diesel",5.1,"4x4","Germany","https://carvago.com/car/51180391/audi-q2-35-tdi-quattro-s-tronic-110-kw","14/09/2022","51180391",110,150,2
"Chevrolet","Spark","Blue",3799,82630,2011,"Manual",995,"Petrol",5.1,"4x2","Germany","https://carvago.com/car/51695647/chevrolet-spark-1-0-ls-50-kw","14/09/2022","51695647",50,68,11
"Dodge","Challenger","White",51249,11260,2021,"Automatic",6417,"Petrol",NA,NA,"Germany","https://carvago.com/car/51777333/dodge-challenger-362-kw","14/09/2022","51777333",362,492,1
"Kia","Picanto","Red",3299,147800,2009,"Manual",999,"Petrol",4,"4x2","Germany","https://carvago.com/car/50819306/kia-picanto-46-kw","14/09/2022","50819306",46,63,13
"Renault","Megane","White",4649,150000,2009,"Manual",1598,"Petrol",6.9,"4x2","Germany","https://carvago.com/car/50775353/renault-megane-1-6-16v-110-dynamique-81-kw","14/09/2022","50775353",81,110,13
"Hyundai","Santa Fe","Grey",8299,134561,2011,"Manual",1995,"Diesel",9,"4x4","Germany","https://carvago.com/car/51869623/hyundai-santa-fe-110-kw","14/09/2022","51869623",110,150,11
"Mercedes-Benz","E 200","Beige",18999,146410,2017,"Automatic",1950,"Diesel",5,"4x2","Germany","https://carvago.com/car/51867538/mercedes-benz-e-200-d-110-kw","14/09/2022","51867538",110,150,5
"Opel","Insignia","Black",11499,105035,2017,"Manual",1956,"Diesel",6,"4x2","Poland","https://carvago.com/car/51779228/opel-insignia-2-0-cdti-ecoflex-edition-125-kw","14/09/2022","51779228",125,170,5
"BMW","530","Black",28399,126150,2019,"Automatic",2993,"Diesel",5.8,"4x4","Germany","https://carvago.com/car/51871304/bmw-530-d-touring-xdrive-195-kw","14/09/2022","51871304",195,265,3
"DS Automobiles","DS9","Black",50649,5000,2021,"Automatic",1598,"Hybrid",1.5,"4x2","Spain","https://carvago.com/car/51869673/ds-automobiles-ds9-1-6-e-tense-eat8-165-kw","14/09/2022","51869673",165,224,1
